data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-12-03 17:14:58.649406;1201;Florianopoles;Paulo de Sousa;Smartwatch Sansung M3;Ray Pickett;masculino;boleto
2025-04-17 13:42:58.649870;1202;Belo Horizonte;Olivia Sousa;Smartphone Sansung Galaxy;Livia Woods;femasculino;boleto
2025-09-20 20:01:58.650979;1203;Florianopoles;Isabale Gomes;Smartphone Sansung Galaxy;Tammy Harty;femasculino;pix
2025-12-14 12:58:58.654531;1204;Belo Horizonte;Joana Silva;Smartphone Sansung Galaxy;Burt Giannecchini;masculino;boleto
2025-05-06 14:44:58.681061;1205;São Paulo;Ana Oliveira;Cama Solteiro Ortobom;Stephen Oberley;masculino;boleto
2025-06-13 13:04:58.703834;1206;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Emanuel Collins;masculino;cartão de crédito
2025-02-25 11:52:58.704290;1207;Recife;João Victor;Cama Solteiro Ortobom;Jim Keitt;masculino;pix
2025-07-28 10:51:58.708555;1208;Belo Horizonte;Joana Silva;Smartwatch Sansung M3;Howard Mcninch;masculino;pix
2025-08-16 13:52:58.715072;1209;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Tod Powell;masculino;cartão de crédito
2025-03-05 16:45:58.715595;1210;Florianopoles;Paulo de Sousa;Geladeira Sansung;James Krans;masculino;boleto
2025-05-04 10:22:58.728414;1211;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Laura Moore;femasculino;dinheiro
2025-11-15 18:20:58.728622;1212;Copa Cabana;Luis Costa;Cama Solteiro Ortobom;Jessica Robinson;femasculino;boleto
2025-03-09 17:42:58.728777;1213;Copa Cabana;Carlos Silva;Smartwatch Sansung M3;Dale Wrede;masculino;cartão de crédito
2025-12-11 14:51:58.736560;1214;São Paulo;Ana Oliveira;Smartphone Sansung Galaxy;Timothy Wells;masculino;pix
2025-04-26 17:54:58.736801;1215;Florianopoles;Paulo de Sousa;Playstation 5;Gwendolyn Jones;femasculino;pix
2025-04-30 18:28:58.737019;1216;Recife;João Victor;Cama Solteiro Ortobom;Luis Rivera;masculino;pix
2025-04-26 15:35:58.737182;1217;Belo Horizonte;Joana Silva;Cama Solteiro Ortobom;Emily Humble;femasculino;dinheiro
2026-01-01 12:28:58.739390;1218;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Mary Doremus;femasculino;dinheiro
2025-02-03 19:02:58.750356;1219;Copa Cabana;Carlos Silva;Playstation 5;Serena Stair;femasculino;boleto
2025-05-16 14:17:58.755700;1220;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Rebecca Patterson;femasculino;dinheiro
2025-09-23 10:53:58.755919;1221;Belo Horizonte;Joana Silva;Smartphone Sansung Galaxy;Kevin Garofalo;masculino;boleto
2025-12-25 15:40:58.760553;1222;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Paris Canty;femasculino;boleto
2025-11-15 16:21:58.763475;1223;Recife;João Victor;Geladeira Sansung;Iris Maxon;femasculino;boleto
2025-09-19 14:54:58.769255;1224;São Paulo;Ana Oliveira;Cama Solteiro Ortobom;Ronald Willsey;masculino;boleto
2026-01-10 18:50:58.776289;1225;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Rita Hancock;femasculino;dinheiro
2025-04-10 20:47:58.776730;1226;São Paulo;Ana Oliveira;Playstation 5;Tracy Reynolds;femasculino;boleto
2025-10-01 13:44:58.776921;1227;Copa Cabana;Luis Costa;Geladeira Sansung;Carl Champagne;masculino;cartão de crédito
2025-08-28 13:01:58.777763;1228;Copa Cabana;Luis Costa;Cama Solteiro Ortobom;Frank Taylor;masculino;cartão de crédito
2025-05-13 16:28:58.777888;1229;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Lois Cosme;femasculino;pix
2025-02-25 18:27:58.779912;1230;Copa Cabana;Luis Costa;Playstation 5;Micheal Cordano;masculino;boleto
2025-08-24 11:03:58.802021;1231;São Paulo;Lucas Pereira;Smartwatch Sansung M3;John Eichberger;masculino;cartão de crédito
2025-08-10 13:33:58.812452;1232;Florianopoles;Paulo de Sousa;Playstation 5;Kristen Smith;femasculino;dinheiro
2025-05-15 14:42:58.812692;1233;Florianopoles;Isabale Gomes;Playstation 5;Walter Setzer;masculino;dinheiro
2025-11-12 20:57:58.815017;1234;Copa Cabana;Luis Costa;Geladeira Sansung;Donald Chow;masculino;pix
2025-06-06 12:58:58.816369;1235;Recife;Bruno Otavio;Cama Solteiro Ortobom;Jane Rostad;femasculino;dinheiro
2026-01-13 18:31:58.825008;1236;Copa Cabana;Carlos Silva;Playstation 5;Rickey Neira;masculino;pix
2025-11-02 20:08:58.833921;1237;Recife;Bruno Otavio;Smartwatch Sansung M3;Jean Neller;femasculino;pix
2025-05-12 15:25:58.851572;1238;Belo Horizonte;Joana Silva;Geladeira Sansung;Lawrence Sanchez;masculino;dinheiro
2025-09-13 16:02:58.851873;1239;Copa Cabana;Carlos Silva;Cama Solteiro Ortobom;Frances Nuzback;femasculino;boleto
2025-07-15 16:09:58.872524;1240;Belo Horizonte;Joana Silva;Playstation 5;Mamie Morgan;femasculino;boleto
2025-10-03 18:33:58.872950;1241;Recife;João Victor;Playstation 5;Melissa Neff;femasculino;pix
2025-09-27 14:54:58.873736;1242;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Michele Gayden;femasculino;dinheiro
2025-03-05 16:59:58.878419;1243;Florianopoles;Isabale Gomes;Playstation 5;Melvin Lowrie;masculino;cartão de crédito
2025-05-25 15:03:58.882701;1244;São Paulo;Ana Oliveira;Cama Solteiro Ortobom;Bridgette Lemonds;femasculino;cartão de crédito
2025-07-29 16:22:58.892348;1245;Copa Cabana;Carlos Silva;Smartwatch Sansung M3;Ethel Lantz;femasculino;dinheiro
2025-07-12 11:16:58.893745;1246;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Michael Hunt;masculino;pix
2025-12-13 12:02:58.893921;1247;Recife;João Victor;Cama Solteiro Ortobom;Ruth Mason;femasculino;dinheiro
2026-01-13 13:03:58.894079;1248;Belo Horizonte;Joana Silva;Playstation 5;Steven Munoz;masculino;boleto
2025-10-04 11:21:58.894303;1249;Copa Cabana;Carlos Silva;Cama Solteiro Ortobom;Charles Constance;masculino;dinheiro
2025-06-22 17:25:58.901465;1250;Recife;João Victor;Geladeira Sansung;Todd Vasques;masculino;dinheiro
2025-07-09 18:02:58.906552;1251;Copa Cabana;Carlos Silva;Geladeira Sansung;Alex Lind;masculino;dinheiro
2025-05-23 20:53:58.908825;1252;Copa Cabana;Luis Costa;Geladeira Sansung;Sean Daniels;femasculino;cartão de crédito
2025-05-11 20:50:58.910536;1253;Florianopoles;Isabale Gomes;Geladeira Sansung;Teresa Northern;femasculino;boleto
2025-09-08 11:54:58.913238;1254;Recife;João Victor;Playstation 5;Kellie Barker;femasculino;pix
2026-01-11 15:30:58.913769;1255;Recife;João Victor;Geladeira Sansung;Lewis Edison;masculino;boleto
2025-07-21 16:43:58.915998;1256;Florianopoles;Isabale Gomes;Geladeira Sansung;Brenda Torris;femasculino;dinheiro
2025-07-01 17:17:58.936394;1257;São Paulo;Ana Oliveira;Smartphone Sansung Galaxy;Brian Nicholson;masculino;dinheiro
2025-02-07 13:30:58.936856;1258;Copa Cabana;Luis Costa;Geladeira Sansung;Camilla Nguyen;femasculino;pix
2025-08-12 19:58:58.937418;1259;Recife;João Victor;Cama Solteiro Ortobom;Christopher Kruse;masculino;dinheiro
2025-06-20 16:54:58.938220;1260;Recife;João Victor;Geladeira Sansung;Craig Alvord;masculino;dinheiro
2025-11-28 11:15:58.945402;1261;Belo Horizonte;Joana Silva;Playstation 5;Polly Brown;femasculino;pix
2025-06-18 18:36:58.945930;1262;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Joshua Weimar;masculino;pix
2025-09-14 10:12:58.954198;1263;Copa Cabana;Luis Costa;Smartphone Sansung Galaxy;Tracy Millette;femasculino;dinheiro
2025-12-20 16:25:58.958856;1264;Florianopoles;Paulo de Sousa;Smartphone Sansung Galaxy;Edward Opheim;masculino;cartão de crédito
2025-12-23 19:25:58.970915;1265;São Paulo;Ana Oliveira;Smartphone Sansung Galaxy;Julie Thompson;femasculino;boleto
2025-03-03 16:09:58.971151;1266;Copa Cabana;Luis Costa;Smartphone Sansung Galaxy;Tammi Richards;femasculino;cartão de crédito
2025-08-29 18:50:58.971667;1267;Recife;João Victor;Smartwatch Sansung M3;Bethany High;femasculino;pix
2025-02-23 15:16:58.972871;1268;Florianopoles;Isabale Gomes;Cama Solteiro Ortobom;Helen Nolte;femasculino;boleto
2025-08-21 18:20:58.976095;1269;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Sherry Watson;femasculino;boleto
2025-09-11 13:54:58.976371;1270;Copa Cabana;Luis Costa;Playstation 5;Sonia Parker;femasculino;dinheiro
2025-02-21 12:27:58.976697;1271;São Paulo;Ana Oliveira;Playstation 5;Jonathan Roussos;masculino;cartão de crédito
2026-01-14 12:28:59.009679;1272;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Virginia Salvaggio;femasculino;dinheiro
2025-05-22 18:31:59.016114;1273;Florianopoles;Isabale Gomes;Cama Solteiro Ortobom;Joseph Berg;masculino;pix
2025-10-08 11:20:59.016569;1274;Recife;João Victor;Cama Solteiro Ortobom;John Lampman;masculino;pix
2025-04-13 18:25:59.021622;1275;Copa Cabana;Carlos Silva;Smartwatch Sansung M3;Michael Kazunas;masculino;cartão de crédito
2026-01-07 15:00:59.053847;1276;São Paulo;Ana Oliveira;Geladeira Sansung;Rebecca Prosser;femasculino;dinheiro
2026-01-17 18:31:59.056221;1277;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Martha Yip;femasculino;boleto
2025-08-10 16:33:59.060559;1278;São Paulo;Ana Oliveira;Playstation 5;Karl Manno;masculino;dinheiro
2025-07-08 11:20:59.065995;1279;Copa Cabana;Luis Costa;Smartwatch Sansung M3;John Rickenbacker;masculino;boleto
2025-09-22 17:14:59.074585;1280;Recife;João Victor;Geladeira Sansung;Laurie Bennett;femasculino;cartão de crédito
2025-07-19 20:38:59.074863;1281;Belo Horizonte;Olivia Sousa;Smartwatch Sansung M3;Maria Weeks;femasculino;boleto
2026-01-06 18:52:59.075241;1282;Copa Cabana;Luis Costa;Playstation 5;Hilario James;masculino;dinheiro
2026-01-19 15:08:59.075734;1283;Belo Horizonte;Olivia Sousa;Smartwatch Sansung M3;Michael Le;masculino;cartão de crédito
2025-08-15 20:27:59.076197;1284;Recife;Bruno Otavio;Playstation 5;Darlene Haubrich;femasculino;boleto
2025-12-10 13:19:59.082745;1285;Florianopoles;Paulo de Sousa;Playstation 5;Evan Woods;masculino;cartão de crédito
2025-03-10 16:46:59.083106;1286;Recife;Bruno Otavio;Cama Solteiro Ortobom;Evelyn Kenon;femasculino;pix
2025-12-20 19:07:59.099676;1287;Recife;Bruno Otavio;Playstation 5;Dolores Zaleski;femasculino;boleto
2025-06-07 17:49:59.104951;1288;Belo Horizonte;Olivia Sousa;Playstation 5;Kieth Brown;masculino;pix
2025-03-19 13:00:59.105752;1289;São Paulo;Ana Oliveira;Geladeira Sansung;Milton Clark;masculino;dinheiro
2025-09-01 17:31:59.106347;1290;São Paulo;Ana Oliveira;Smartphone Sansung Galaxy;Michael Morrell;masculino;pix
2025-10-03 16:32:59.107520;1291;Recife;João Victor;Smartwatch Sansung M3;Leah Browne;femasculino;cartão de crédito
2025-02-19 19:30:59.108315;1292;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Doug Cruz;masculino;boleto
2025-09-27 14:06:59.108579;1293;Copa Cabana;Luis Costa;Playstation 5;Heidi Adams;femasculino;pix
2025-05-09 18:24:59.108785;1294;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Thomas Mota;masculino;dinheiro
2026-01-08 12:53:59.110642;1295;Copa Cabana;Carlos Silva;Cama Solteiro Ortobom;Nicholas Manzo;masculino;boleto
2025-04-01 11:56:59.112835;1296;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Belinda Holbrook;femasculino;dinheiro
2025-12-10 14:16:59.113610;1297;Florianopoles;Isabale Gomes;Playstation 5;Susan Bowman;femasculino;dinheiro
2025-02-09 15:54:59.113826;1298;Copa Cabana;Carlos Silva;Playstation 5;Jeffrey Dial;masculino;cartão de crédito
2025-05-04 19:02:59.115055;1299;Belo Horizonte;Olivia Sousa;Geladeira Sansung;Betty Dudley;femasculino;boleto
2025-02-17 19:34:59.115440;1300;Copa Cabana;Carlos Silva;Playstation 5;Clara Layman;femasculino;boleto
2025-06-06 18:42:59.116914;1301;Copa Cabana;Luis Costa;Playstation 5;Barbara Walters;femasculino;dinheiro
2025-10-04 16:01:59.117181;1302;Belo Horizonte;Olivia Sousa;Geladeira Sansung;John Lott;masculino;pix
2025-06-13 19:54:59.117593;1303;São Paulo;Ana Oliveira;Playstation 5;Jeff Crochet;masculino;dinheiro
2025-08-25 12:57:59.121443;1304;São Paulo;Ana Oliveira;Geladeira Sansung;Eugene Thomas;masculino;boleto
2025-06-19 18:50:59.121657;1305;Florianopoles;Isabale Gomes;Playstation 5;Janice Carlstrom;femasculino;pix
2025-10-16 19:37:59.137970;1306;Copa Cabana;Luis Costa;Playstation 5;David Sproul;masculino;boleto
2025-05-22 10:48:59.142327;1307;Florianopoles;Paulo de Sousa;Smartwatch Sansung M3;Robert Waggoner;masculino;dinheiro
2025-11-12 13:41:59.143461;1308;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Bridget Allison;femasculino;dinheiro
2025-04-02 09:57:59.143907;1309;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Darin Abraham;masculino;boleto
2025-08-03 19:00:59.144769;1310;Florianopoles;Paulo de Sousa;Geladeira Sansung;Paul Love;masculino;dinheiro
2025-01-26 15:37:59.145004;1311;Recife;Bruno Otavio;Cama Solteiro Ortobom;Thaddeus Hilde;masculino;pix
2025-05-18 13:57:59.155352;1312;São Paulo;Ana Oliveira;Smartphone Sansung Galaxy;Jason Liotta;masculino;boleto
2025-05-13 20:53:59.166292;1313;Recife;Bruno Otavio;Smartwatch Sansung M3;Amanda Rodriguez;femasculino;dinheiro
2025-12-15 13:53:59.166525;1314;Copa Cabana;Carlos Silva;Cama Solteiro Ortobom;Carl Thomas;masculino;cartão de crédito
2025-11-23 19:57:59.166675;1315;Recife;João Victor;Playstation 5;Joseph Martin;masculino;dinheiro
2025-05-21 12:16:59.166791;1316;Copa Cabana;Carlos Silva;Smartwatch Sansung M3;Albert Prewitt;masculino;pix
2025-10-23 12:13:59.167894;1317;Belo Horizonte;Olivia Sousa;Playstation 5;Corina Lee;femasculino;dinheiro
2025-03-31 12:28:59.168338;1318;Copa Cabana;Carlos Silva;Cama Solteiro Ortobom;Theresa Glass;femasculino;cartão de crédito
2025-04-30 19:02:59.168693;1319;São Paulo;Ana Oliveira;Smartphone Sansung Galaxy;Francisca Pecoraro;femasculino;dinheiro
2025-09-14 17:01:59.172940;1320;Florianopoles;Isabale Gomes;Smartphone Sansung Galaxy;Mary Swain;femasculino;pix
2025-08-03 18:36:59.173625;1321;Florianopoles;Paulo de Sousa;Geladeira Sansung;Deonna Krouse;femasculino;cartão de crédito
2025-09-17 16:31:59.178184;1322;Copa Cabana;Carlos Silva;Smartphone Sansung Galaxy;Louise Thompson;femasculino;pix
2025-11-24 10:06:59.178356;1323;Copa Cabana;Luis Costa;Geladeira Sansung;Ramon Tidmore;masculino;cartão de crédito
2025-09-29 17:10:59.185336;1324;Belo Horizonte;Joana Silva;Geladeira Sansung;Holly Andrews;femasculino;pix
2025-09-21 20:32:59.185593;1325;Belo Horizonte;Olivia Sousa;Playstation 5;John Branch;masculino;boleto
2025-12-26 11:57:59.185968;1326;São Paulo;Lucas Pereira;Playstation 5;Richard Mitchell;masculino;cartão de crédito
2025-05-22 12:15:59.186095;1327;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Ray Brooks;masculino;dinheiro
2025-02-09 10:57:59.186265;1328;Recife;João Victor;Cama Solteiro Ortobom;Jeffrey Twiford;masculino;cartão de crédito
2025-08-24 14:26:59.193320;1329;Copa Cabana;Carlos Silva;Cama Solteiro Ortobom;Catherine Serna;femasculino;dinheiro
2025-01-26 19:18:59.194345;1330;Florianopoles;Paulo de Sousa;Smartwatch Sansung M3;Lindsay Ellefson;femasculino;dinheiro
2025-08-13 10:00:59.200147;1331;Florianopoles;Paulo de Sousa;Smartphone Sansung Galaxy;Carol Shields;femasculino;boleto
2026-01-19 13:46:59.200503;1332;Recife;Bruno Otavio;Smartwatch Sansung M3;Paul Favors;masculino;cartão de crédito
2025-04-23 13:31:59.202627;1333;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Arthur Durant;masculino;pix
2025-08-29 20:24:59.203852;1334;Florianopoles;Isabale Gomes;Geladeira Sansung;Cecil Robinson;masculino;pix
2025-06-01 11:49:59.204077;1335;Florianopoles;Isabale Gomes;Smartwatch Sansung M3;Brian Johnson;masculino;pix
2025-10-23 15:50:59.204197;1336;Copa Cabana;Carlos Silva;Smartphone Sansung Galaxy;Gordon Kliebert;masculino;boleto
2025-05-15 18:17:59.211040;1337;Copa Cabana;Luis Costa;Geladeira Sansung;Daisy Williams;femasculino;cartão de crédito
2025-10-18 14:30:59.211351;1338;Copa Cabana;Carlos Silva;Smartphone Sansung Galaxy;Edward Smith;masculino;pix
2025-02-01 10:27:59.211485;1339;São Paulo;Lucas Pereira;Cama Solteiro Ortobom;Catherine Roach;femasculino;pix
2026-01-16 16:06:59.211885;1340;Copa Cabana;Carlos Silva;Smartwatch Sansung M3;Ann Smith;femasculino;cartão de crédito
2025-01-26 10:32:59.212014;1341;Copa Cabana;Carlos Silva;Smartphone Sansung Galaxy;Julia Clark;femasculino;dinheiro
2025-03-26 13:47:59.212153;1342;São Paulo;Ana Oliveira;Playstation 5;Douglas Lenox;masculino;pix
2025-05-11 10:38:59.216909;1343;Belo Horizonte;Joana Silva;Playstation 5;Earl Ruiz;masculino;cartão de crédito
2025-07-27 19:14:59.217168;1344;Florianopoles;Isabale Gomes;Playstation 5;James Marquez;masculino;dinheiro
2025-10-03 19:11:59.217460;1345;Recife;Bruno Otavio;Cama Solteiro Ortobom;Terry Masella;femasculino;cartão de crédito
2025-08-13 12:33:59.236294;1346;Recife;João Victor;Geladeira Sansung;James Charles;masculino;pix
2025-12-16 20:49:59.236699;1347;Florianopoles;Isabale Gomes;Smartwatch Sansung M3;Alicia Barnett;femasculino;boleto
2025-04-24 18:46:59.236983;1348;Copa Cabana;Carlos Silva;Geladeira Sansung;Danny Franks;masculino;cartão de crédito
2025-09-18 17:37:59.237467;1349;Belo Horizonte;Olivia Sousa;Playstation 5;Eleanor Bybee;femasculino;dinheiro
2026-01-08 11:14:59.240707;1350;Recife;Bruno Otavio;Geladeira Sansung;Richard Hartman;masculino;dinheiro
2025-12-14 17:46:59.241112;1351;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Barbara Hudgins;femasculino;dinheiro
2025-06-03 15:02:59.242065;1352;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Agnes Sweeney;femasculino;dinheiro
2025-03-22 13:42:59.242474;1353;Copa Cabana;Luis Costa;Playstation 5;Walter Mccurry;masculino;dinheiro
2025-11-22 16:46:59.244263;1354;Copa Cabana;Luis Costa;Geladeira Sansung;George Snodgrass;masculino;dinheiro
2025-12-24 16:24:59.245211;1355;Belo Horizonte;Olivia Sousa;Smartphone Sansung Galaxy;Mildred Williams;femasculino;pix
2025-09-06 14:39:59.245345;1356;Belo Horizonte;Joana Silva;Smartwatch Sansung M3;Elenor Palmer;femasculino;boleto
2025-07-17 20:10:59.246026;1357;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Dan Mountain;masculino;pix
2025-07-28 17:27:59.249220;1358;Recife;João Victor;Smartwatch Sansung M3;Sharyn Orr;femasculino;boleto
2025-04-16 10:47:59.250065;1359;Belo Horizonte;Joana Silva;Playstation 5;Courtney Miller;femasculino;boleto
2025-12-13 19:09:59.250263;1360;Recife;João Victor;Geladeira Sansung;Jean Reid;femasculino;pix
2025-10-17 18:54:59.250469;1361;Belo Horizonte;Olivia Sousa;Smartphone Sansung Galaxy;Marie Morris;femasculino;dinheiro
2025-12-10 20:35:59.250611;1362;Belo Horizonte;Joana Silva;Cama Solteiro Ortobom;Glenda Greene;femasculino;cartão de crédito
2025-11-21 17:03:59.251107;1363;Copa Cabana;Luis Costa;Cama Solteiro Ortobom;Linda Schmit;femasculino;dinheiro
2025-10-01 20:45:59.254393;1364;Copa Cabana;Luis Costa;Smartphone Sansung Galaxy;Ella Kim;femasculino;pix
2025-08-17 14:29:59.254660;1365;Belo Horizonte;Olivia Sousa;Geladeira Sansung;Nell Waldren;femasculino;cartão de crédito
2025-10-14 12:07:59.266591;1366;Belo Horizonte;Joana Silva;Cama Solteiro Ortobom;George Johnson;masculino;cartão de crédito
2025-08-18 11:16:59.266805;1367;Florianopoles;Paulo de Sousa;Playstation 5;Ronald Kennon;masculino;boleto
2025-07-21 15:17:59.269693;1368;Belo Horizonte;Joana Silva;Cama Solteiro Ortobom;Willa Stephens;femasculino;cartão de crédito
2025-11-10 20:52:59.270136;1369;Recife;João Victor;Smartwatch Sansung M3;Jackie Robertson;femasculino;pix
2025-05-10 10:28:59.270379;1370;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Pedro Johnson;masculino;boleto
2025-06-23 16:04:59.270545;1371;Recife;Bruno Otavio;Cama Solteiro Ortobom;Terry Monarrez;masculino;dinheiro
2025-06-27 13:10:59.276168;1372;Belo Horizonte;Olivia Sousa;Cama Solteiro Ortobom;Rosalind Miller;femasculino;boleto
2025-03-27 11:53:59.277113;1373;Florianopoles;Paulo de Sousa;Smartwatch Sansung M3;Pamela Laplante;femasculino;cartão de crédito
2025-09-13 18:23:59.279220;1374;São Paulo;Ana Oliveira;Cama Solteiro Ortobom;Charles Loveland;masculino;cartão de crédito
2025-03-09 20:16:59.281563;1375;Belo Horizonte;Olivia Sousa;Smartphone Sansung Galaxy;Nestor Bourgeois;masculino;dinheiro
2025-06-22 18:18:59.282665;1376;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Eric Digirolamo;masculino;pix
2025-10-30 16:09:59.288183;1377;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Gladys Strait;femasculino;dinheiro
2026-01-16 14:59:59.291060;1378;Recife;Bruno Otavio;Smartwatch Sansung M3;Fred Milligan;masculino;dinheiro
2025-06-25 13:57:59.291977;1379;Belo Horizonte;Olivia Sousa;Geladeira Sansung;Derrick Isch;masculino;pix
2025-07-17 16:50:59.310816;1380;Recife;Bruno Otavio;Cama Solteiro Ortobom;Larry Burtch;masculino;cartão de crédito
2025-09-28 10:12:59.316223;1381;Belo Horizonte;Joana Silva;Playstation 5;David Moulder;masculino;pix
2025-11-02 15:38:59.321129;1382;Copa Cabana;Carlos Silva;Smartwatch Sansung M3;Cheryl Chalifour;femasculino;dinheiro
2025-03-07 11:20:59.334959;1383;Florianopoles;Paulo de Sousa;Smartwatch Sansung M3;Alton Kaufman;masculino;pix
2025-09-09 19:27:59.335680;1384;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Fred Mcdermond;masculino;cartão de crédito
